+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+-------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                      URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)  | AVG(BODY) |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52bc0                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   351.000 |    351.000 |     351.000 |   351.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/competition/0000000000/ranking    |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |    39.000 |     39.000 |      39.000 |    39.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa527ef                   |  0.004 |  0.004 |   0.008 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   534.000 |    650.000 |    1184.000 |   592.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | POST   | /api/organizer/competition/0000000000/finish  |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |    39.000 |     39.000 |      39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52aae                   |  0.004 |  0.004 |   0.004 |  0.004 |  0.004 |  0.004 |  0.004 |  0.000 |   550.000 |    550.000 |     550.000 |   550.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52465                   |  0.004 |  0.004 |   0.004 |  0.002 |  0.004 |  0.004 |  0.004 |  0.002 |   270.000 |    270.000 |     540.000 |   270.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa529d0                   |  0.004 |  0.004 |   0.004 |  0.002 |  0.004 |  0.004 |  0.004 |  0.002 |   449.000 |    449.000 |     898.000 |   449.000 |
|     4 |   0 |   0 |   0 |   4 |   0 | POST   | /api/organizer/competition/9fa52537/score     |  0.004 |  0.004 |   0.008 |  0.002 |  0.004 |  0.004 |  0.004 |  0.002 |    39.000 |     62.000 |     179.000 |    44.750 |
|     1 |   0 |   0 |   0 |   1 |   0 | POST   | /api/organizer/competition/0000000000/score   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |     39.000 |      39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5285f                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   335.000 |    335.000 |     335.000 |   335.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | POST   | /api/organizer/player/0000000000/disqualified |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |     39.000 |      39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52414                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   271.000 |    271.000 |     271.000 |   271.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/organizer/competitions                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   177.000 |    177.000 |     177.000 |   177.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa527c7                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   335.000 |    335.000 |     335.000 |   335.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/player/0000000000                 |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |     39.000 |      39.000 |    39.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52b5f                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   350.000 |    350.000 |     350.000 |   350.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /css/app.83b4c321.css                         |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  4868.000 |   4868.000 |    4868.000 |  4868.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5289f                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   249.000 |    249.000 |     249.000 |   249.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa528be                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   534.000 |    534.000 |     534.000 |   534.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /js/app.3a4ec98c.js                           |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 | 33294.000 |  33294.000 |   33294.000 | 33294.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /index.html                                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   479.000 |    479.000 |     479.000 |   479.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52bb2                   |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |   351.000 |    351.000 |     351.000 |   351.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/competition/9fa52537/ranking      |  0.000 |  0.000 |   0.000 |  0.000 |  0.000 |  0.000 |  0.000 |  0.000 |    39.000 |     39.000 |      39.000 |    39.000 |
+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+-------------+-----------+
